,timestamp,year,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
4341,20230125206800,2023,1,25,20,95.68403631270688,98.09891666666668,99.1653666666666,94.17825833333336,95.12579999999998,96.82293277310926,95.68403631270688,95.2752666666667,93.87295833333336,91.71205,99.24832499999982,96.34037499999998,92.68415
4342,20230125210400,2023,1,25,21,96.45817549656222,99.1875,99.9828166666664,94.92634166666669,95.924375,97.81226890756304,96.45817549656222,96.2694166666666,94.37105,91.72280000000002,99.27197499999988,97.1583109243697,94.41307563025208
4343,20230125224000,2023,1,25,22,96.82471297924404,99.63788983050851,99.98560504201654,95.46290833333336,96.64707563025212,98.26167226890756,96.82471297924404,96.60294166666664,94.73650833333332,92.01220833333336,99.4957666666665,97.47509999999996,94.75416666666662
4344,20230125237600,2023,1,25,23,97.59027165775393,99.88544166666657,99.99799999999976,95.69558823529404,97.99719166666668,98.45439166666664,97.59027165775393,97.7773833333333,96.76371666666664,94.01422500000004,99.99799999999976,97.45845,95.4506
4345,20230126001200,2023,1,26,0,97.85227798146374,99.956870689655,99.99799999999976,95.5647844827586,98.54822413793102,98.3427043478261,97.85227798146374,98.59131034482756,97.76910344827584,94.60420689655176,99.99799999999976,97.2816465517241,95.72020689655172
4346,20230126014800,2023,1,26,1,97.97648812706893,99.99132773109218,99.99799999999976,95.40485714285715,99.00209243697478,98.40493333333332,97.97648812706893,98.77481666666668,97.87891666666668,94.80344999999998,99.99799999999976,97.497925,95.98705042016807
4347,20230126028400,2023,1,26,2,97.72954968961062,99.98978632478617,99.99799999999976,95.46497413793108,97.66841379310348,98.7975726495726,97.72954968961062,98.01212820512826,96.7381932773109,94.5660169491525,99.99799999999976,98.14442735042732,95.64753389830511
4348,20230126032000,2023,1,26,3,96.31923843293663,98.85767241379313,99.88883620689644,95.2778620689655,93.91785217391308,98.1117155172414,96.31923843293663,95.56119827586208,93.80182456140348,92.04671551724137,99.4722068965516,97.86830434782608,94.70743478260871
4349,20230126045600,2023,1,26,4,96.31878968957632,98.22046153846148,99.6028083333332,94.9196,95.10569166666662,97.39984033613446,96.31878968957632,96.21685,94.44988333333336,92.568125,99.84994166666657,97.27983471074374,93.89364999999998
4350,20230126059200,2023,1,26,5,96.69097189384223,99.06484999999998,99.97416949152516,94.81484166666664,95.80070833333336,97.89189166666668,96.69097189384223,96.68121008403362,94.93075833333327,92.79073109243696,99.85628333333308,97.44237288135596,94.35287394957984
