timestamp,month,day,hour,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12
20240303223200,3,3,22,0.37604122280391006,0.3213396826507172,0.3243769979374304,0.3884958338528552,0.335390094402135,0.3193370250011116,0.3543319649767257,0.3226389144145635,0.3424471042896741,0.3750364461390444,0.3315346648405432,0.363126041091836,0.363126041091836
20240303236800,3,3,23,0.34694012816735464,0.2949427034654237,0.29812021484644535,0.35787411061200475,0.30716338691032286,0.29381708629785797,0.32548145845186616,0.29607562726895675,0.3151496117074528,0.34611810770641493,0.3048049458051658,0.3345605671307382,0.3345605671307382
20240304000400,3,4,0,0.3302578684401784,0.2798105832382769,0.2830684623060539,0.340320147547128,0.2914738868762073,0.2791235431349706,0.308647103824357,0.28139619492957846,0.29951350745051597,0.3289795958160634,0.28929637899413874,0.31818535300905626,0.31818535300905626
20240304014000,3,4,1,0.3282030562379728,0.2779467071329714,0.28121448536945276,0.3381579645999332,0.28921761171586335,0.2780346720446349,0.307197537407341,0.2791583439206865,0.29707524241588634,0.32671005753982024,0.28742877015269236,0.3161683606865985,0.3161683606865985
20240304027600,3,4,2,0.3254639854188093,0.27546215470277935,0.27874312856078887,0.3352757682561519,0.285233908369111,0.2753899762673351,0.3042254897769266,0.2776435093848795,0.2946359138864343,0.3252260183998018,0.2844811468846267,0.31347970388039936,0.31347970388039936
20240304031200,3,4,3,0.3160128894623628,0.26688926813764147,0.27021577316059775,0.3253308212252768,0.275038890708492,0.2669777396205123,0.2944691120019842,0.2708280509939233,0.2872995666509372,0.31542761385752904,0.2744037091050083,0.3042025602258586,0.3042025602258586
20240304044800,3,4,4,0.3249765641929929,0.2750200253563394,0.2783033473924157,0.33476287765650015,0.2833457631555468,0.27477060531490394,0.30303135897342615,0.27894663464667085,0.2965259773362376,0.3253694397622493,0.28175137693074703,0.31300125389396294,0.31300125389396294
20240304058400,3,4,5,0.31945897562495257,0.2700151390315268,0.27332504234837274,0.3289569768064622,0.2827443136638711,0.2678630372053084,0.293668471684359,0.27309589371392096,0.2908940782542459,0.3189805284307333,0.2798827771098713,0.30758521939296446,0.30758521939296446
20240304062000,3,4,6,0.29858613523904154,0.25108183291070707,0.2544922922628423,0.3069934613603824,0.26315066785414876,0.25026389044643244,0.2747375035007986,0.2523892629072496,0.27030165119109134,0.2965776583135574,0.26179024044573257,0.2870965544137124,0.2870965544137124
20240304075600,3,4,7,0.31058673573688156,0.26196732039867887,0.2653199662101151,0.31962113299123784,0.27481473752374647,0.26091801995930025,0.2872182986331395,0.26324590128107117,0.28048680382204266,0.30833637966766025,0.2733719457351078,0.29887627766192226,0.29887627766192226
20240304089200,3,4,8,0.3311551726326466,0.28062450863824123,0.28387806489463396,0.34126433885634766,0.2929256173961307,0.28222009452765107,0.31308457908083465,0.2798786224580909,0.2972820676166122,0.3272382426056253,0.29145219811528167,0.31906614185446747,0.31906614185446747
20240304092800,3,4,9,0.3455015399543021,0.2936377909323929,0.2968222327897869,0.35636035139889577,0.3068133276342586,0.2939560370700859,0.3274906933922633,0.29266601827721833,0.311287332426419,0.3415987174081874,0.30504370878531034,0.3331484568766767,0.3331484568766767
20240304106400,3,4,10,0.3482907537510525,0.296167826982778,0.2993388316521425,0.3592953108569624,0.30939119676635457,0.29585042460852196,0.329730411352652,0.29540454000404404,0.3144512752790291,0.3450365929441493,0.3074815722349211,0.33588633375306476,0.33588633375306476
20240304110000,3,4,11,0.35837888068130697,0.30531855068998925,0.3084409552633033,0.36991057584045817,0.32050449933867986,0.30315270661590743,0.3392026123797483,0.3056005209080699,0.32413889503615667,0.35378693813729734,0.3174881762097084,0.34578878349735875,0.34578878349735875
20240304123600,3,4,12,0.38055911576823137,0.3254377665211008,0.32845331661457944,0.39324980169197044,0.34213365292765374,0.324212153579317,0.363599616812207,0.3251784158191652,0.34368394467750585,0.3744730571266396,0.3369258413245274,0.36756077990297453,0.36756077990297453
20240304137200,3,4,13,0.38445177297012034,0.32896871243282855,0.33196550944010883,0.39734586312871156,0.3449307119501631,0.32572255214911405,0.3639866868209555,0.3296348280139474,0.34943136656628443,0.3805723819205611,0.34175276956527817,0.37138179073877864,0.37138179073877864
20240304140800,3,4,14,0.405913448958108,0.3484361387070548,0.3513295429317471,0.4199289827878403,0.36810680385560124,0.34062581047591245,0.3838673776040548,0.35128971726939817,0.37153727219925314,0.4007909108571357,0.3615883682613886,0.39244845349675883,0.39244845349675883
20240304154400,3,4,15,0.41699033344307523,0.3584837431988902,0.3613237839346385,0.4315846711839551,0.37769113578450414,0.3509250480550379,0.3941557057575751,0.36153738014325726,0.38174367972864437,0.4125165387760643,0.3723188994401334,0.4033214622023473,0.4033214622023473
20240304168000,3,4,16,0.4221852256526496,0.36319591857368605,0.3660109326357908,0.4370510137217307,0.38154738493161117,0.35621169166124156,0.39843128004704553,0.3668880207068343,0.3866477202274258,0.4189722068776167,0.3765110281372128,0.4084207397380074,0.4084207397380074
20240304171600,3,4,17,0.4100933173078275,0.35222760769483014,0.3551008751781155,0.42432726310639307,0.3677312317005659,0.3512621141998477,0.38709792981656604,0.35297669771241824,0.37306783758587714,0.4101890757211164,0.3630951215960364,0.39655138921089333,0.39655138921089333
20240304185200,3,4,18,0.38413097265282836,0.3286777213411204,0.33167606382124626,0.3970082999320559,0.3433530234073207,0.3262928275984067,0.3598057675950943,0.3303986819815713,0.35071428627592427,0.3839863907140465,0.33953327448612175,0.3710668949169972,0.3710668949169972
20240304198800,3,4,19,0.37943064271709925,0.3244141528043687,0.32743513937768687,0.39206236218537815,0.3387505994853774,0.3227834381847071,0.3566367923929968,0.3261650145244457,0.34573447449797245,0.3780100969331185,0.33489123327644105,0.3664530769811256,0.3664530769811256
20240304202400,3,4,20,0.37762292625463434,0.3227744119482753,0.32580410729323317,0.39016018654893336,0.33702892832680775,0.32111316264289325,0.355057576319613,0.32418563746354834,0.34366253852801004,0.3763373090519297,0.3336601998877225,0.3646786324737109,0.3646786324737109
20240304216000,3,4,21,0.371230963903439,0.3169763999062907,0.320036888874918,0.38343422298884217,0.331223128356881,0.3152042881031514,0.3484104729130652,0.3182434981418578,0.33801342982582966,0.37000358639908737,0.32777137155212954,0.3584043174905891,0.3584043174905891
20240304229600,3,4,22,0.36506093272375406,0.3113796968730595,0.31446991029995736,0.37694178723921234,0.3252407741578666,0.3087183972695633,0.34070070747137426,0.31247360022155335,0.3328364829211278,0.3653618552115502,0.3229146881887732,0.352347848921154,0.352347848921154
20240304233200,3,4,23,0.3455878851921457,0.29371611284689725,0.29690013873144694,0.3564512084614713,0.3065266077590131,0.289530358550969,0.31756561420564833,0.2967950077183775,0.3171741492529881,0.3469697947971976,0.30519304166339495,0.3332332128858265,0.3332332128858265
20240305006800,3,5,0,0.33092045760073063,0.2804116036637261,0.2836662906724551,0.34101735918642256,0.2917566867584076,0.27552752726007756,0.30186981769342924,0.2853471420756728,0.304818139179715,0.3328231039845556,0.2908623980466062,0.3188357468739278,0.3188357468739278
20240305010400,3,5,1,0.31325278465794026,0.2643856362302681,0.26772543820711214,0.32242649180082283,0.2782257362026941,0.26105283685038605,0.2849813420485624,0.27181920202417637,0.28839670881314594,0.312618432914874,0.2692039917881597,0.30149325657576176,0.30149325657576176
20240305024000,3,5,2,0.30926183555944353,0.26076553184593865,0.2641245604354987,0.31822700239024326,0.2823584328812563,0.25618834382692185,0.2779185151837528,0.2672949968152039,0.28434529801895003,0.3078875541682775,0.2639754530463388,0.29757576295646787,0.29757576295646787
20240305037600,3,5,3,0.29381983100591036,0.24675842050289004,0.2501918417829567,0.30197810194069585,0.263418930714908,0.24613774459648113,0.2670431190893975,0.2532111692838434,0.26776893850316164,0.29047343092356864,0.24971106348282623,0.2824179764714534,0.2824179764714534
20240305041200,3,5,4,0.29356129827813854,0.24652391100697793,0.24995857778241637,0.3017060600214003,0.2610631869069113,0.24431064214172676,0.2650262012888791,0.2530670766247513,0.26987505551952967,0.2930524027749352,0.2499359872378295,0.28216420217205024,0.28216420217205024
20240305054800,3,5,5,0.2907626792898359,0.2439853437089288,0.24743349298241474,0.2987612039193641,0.2576083305340948,0.23812377920070882,0.25917982170930587,0.2506477984598873,0.2674856315246056,0.2919517011352296,0.2528880109737184,0.2794170932115175,0.2794170932115175
20240305068400,3,5,6,0.27939625619929453,0.2336751049540139,0.2371780125843058,0.2868008475663164,0.24417638365599853,0.23289153565767184,0.25425308466171004,0.23871877621783788,0.2540463591675704,0.27696514209578604,0.2414655226169955,0.26825987500791687,0.26825987500791687
20240305072000,3,5,7,0.3045617215060157,0.25650215913139507,0.2598838307741229,0.3132812918064322,0.27247825368843426,0.25844353082169463,0.2816273978135791,0.2665574992394041,0.2737035349491279,0.296603095335673,0.25873952957728974,0.29296215692947225,0.29296215692947225
20240305085600,3,5,8,0.39093234088785245,0.33484709668502666,0.33781267320653785,0.404165062189734,0.3479073121798371,0.3345770259625329,0.3660715979335466,0.3750368040648459,0.3602019212855603,0.3689894354160639,0.32432301152636134,0.3777430804572266,0.3777430804572266
20240305099200,3,5,9,0.4711709875158832,0.407629853187789,0.41020887569783293,0.4885964439281217,0.420709272500674,0.4084921840588286,0.4283769504457352,0.44333110249060836,0.4455508848446673,0.461745229778604,0.39897233365123186,0.4565048933564422,0.4565048933564422
20240305102800,3,5,10,0.5394674867676093,0.46958014377622664,0.4718301442144339,0.56046166152644,0.4810037377553893,0.4665298070954129,0.52577797543279,0.48155225421103554,0.5061138785538039,0.5187585280781487,0.4784839928701512,0.5235443602690945,0.5235443602690945
20240305116400,3,5,11,0.5770978474125286,0.5037138373394665,0.5057825514839545,0.6000583331813487,0.5214607523238054,0.5031042814780586,0.5764675838912572,0.47647232131474737,0.5439745314645946,0.5500845909230022,0.534971846059175,0.5604821146929053,0.5604821146929053
20240305120000,3,5,12,0.5946596856451027,0.5196438043757727,0.5216279134165753,0.6185378356425018,0.5288395029208306,0.5020612481306923,0.5917877386491578,0.5160233379736231,0.5615528192276382,0.570796434915161,0.5520250975512407,0.5777207182233528,0.5777207182233528
20240305133600,3,5,13,0.5626098236613326,0.49057206153437505,0.49271057251535777,0.5848132621915205,0.5063832394989878,0.4750277651301831,0.5431103239036364,0.5050992741039217,0.5269670602669614,0.5513109523831332,0.5041452649792574,0.546260750500897,0.546260750500897
20240305147200,3,5,14,0.5439197778566431,0.4736187215916626,0.47584727287721085,0.5651465995749503,0.5063882137730414,0.4502575581379117,0.5209961619015208,0.47940480609703184,0.507371649337809,0.5309336004073236,0.4935350914019361,0.5279147046413389,0.5279147046413389
20240305150800,3,5,15,0.523598080256355,0.45518534527836074,0.45751179743907733,0.543763025950933,0.48374726254146405,0.4373808972772232,0.4981434624590364,0.46210901590639186,0.4865241634933778,0.5155233296731188,0.47133929115580486,0.5079670383801138,0.5079670383801138
20240305164400,3,5,16,0.4817833107960983,0.417256064168305,0.41978396123808615,0.499763296257483,0.43887697892457045,0.4116168747051743,0.4574933384998291,0.42256721701642774,0.4420972219750164,0.4797691342286651,0.42629872736795416,0.46692189134616524,0.46692189134616524
20240305178000,3,5,17,0.46081728636316394,0.3982382327957586,0.4008671348200056,0.4777017275892118,0.4193936061891165,0.39412566689580897,0.43921176378005156,0.40312860103512893,0.4209158085485057,0.4574442898812845,0.40603983678104605,0.4463417574203983,0.4463417574203983
